Study_ID,Author_year,Publication_year,Country_firstAuthor,Effect_ID,Species_common,Species_Scientific,Invertebrate_vertebrate,Fish_mollusc,Moisture_loss_in_percent,PFAS_type,PFAS_carbon_chain,linear_total,Choice_of_9,Cooking_method,Cooking_Category,Comments_cooking,Temperature_in_Celsius,Length_cooking_time_in_s,Water,Oil,Oil_type,Volume_liquid_ml,Volume_liquid_ml_0,Ratio_liquid_fish,Weigh_g_sample,Cohort_ID,Cohort_comment,Cohort_comment_2,Nc,Pooled_Nc,Unit_PFAS_conc,Mc,Mc_comment,Sc,sd,Sc_technical_biological,Ne,Pooled_Ne,Me,Me_comment,Se,Se_technical_biological,If_technical_how_many,Unit_LOD_LOQ,LOD,LOQ,Design,DataSource,Raw_data_provided,General_comments,checked
F013,Vassiliadou_2015,2015,Greece,E559,Anchovy,Engraulis encrasicolus,vertebrate,marine fish,72.74,PFOS,8,linear,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.9,333.3333333,C145,Shared control,NA,7.666666667,1,ng/g,3.06,NA,0.1,sd,technical,7.666666667,1,6.62,NA,0.14,technical,1,ng/g,0.49,1.48,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E560,Bogue,Boops boops,vertebrate,marine fish,18.35,PFUnDA,11,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.36,833.3333333,C146,Shared control,NA,4,1,ng/g,0.24,NA,0.03,sd,technical,4,1,0.44,NA,0.02,technical,1,ng/g,0.7,2.11,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E561,Bogue,Boops boops,vertebrate,marine fish,18.35,PFDoDA,12,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.36,833.3333333,C146,Shared control,NA,4,1,ng/g,0.56,NA,0.08,sd,technical,4,1,1.12,NA,0.03,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E562,Bogue,Boops boops,vertebrate,marine fish,18.35,PFOS,8,linear,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.36,833.3333333,C146,Shared control,NA,4,1,ng/g,0.82,NA,0.04,sd,technical,4,1,1.27,NA,0.06,technical,1,ng/g,0.49,1.48,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E563,Hake,Merluccius merluccius,vertebrate,marine fish,36,PFUnDA,11,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.43,697.6744186,C147,Shared control,NA,6.666666667,1,ng/g,0.42,NA,0.05,sd,technical,6.666666667,1,0.7,LOD,NA,technical,1,ng/g,0.7,2.11,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E564,Hake,Merluccius merluccius,vertebrate,marine fish,36,PFDoDA,12,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.43,697.6744186,C147,Shared control,NA,6.666666667,1,ng/g,0.62,NA,0.08,sd,technical,6.666666667,1,0.1,<LOD,NA,NA,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E565,Hake,Merluccius merluccius,vertebrate,marine fish,36,PFBS,4,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.43,697.6744186,C147,Shared control,NA,6.666666667,1,ng/g,0.45,NA,0.07,sd,technical,6.666666667,1,0.83,NA,0.03,technical,1,ng/g,0.57,1.7,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E566,Hake,Merluccius merluccius,vertebrate,marine fish,36,PFOS,8,linear,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.43,697.6744186,C147,Shared control,NA,6.666666667,1,ng/g,0.84,NA,0.1,sd,technical,6.666666667,1,1.24,NA,0.06,technical,1,ng/g,0.49,1.48,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E567,Picarel,Spicara smaris,vertebrate,marine fish,44.04,PFUnDA,11,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.47,638.2978723,C148,Shared control,NA,6.666666667,1,ng/g,0.7,NA,0.09,sd,technical,6.666666667,1,1.35,NA,0.08,technical,1,ng/g,0.7,2.11,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E568,Picarel,Spicara smaris,vertebrate,marine fish,44.04,PFOS,8,linear,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.47,638.2978723,C148,Shared control,NA,6.666666667,1,ng/g,20.37,NA,2.47,sd,technical,6.666666667,1,44.69,NA,3.93,technical,1,ng/g,0.49,1.48,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E569,Sand smelt,Atherina boyeri,vertebrate,marine fish,79.11,PFUnDA,11,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.52,576.9230769,C149,Shared control,NA,13,1,ng/g,0.35,<LOD,NA,Not available bacause Mc/Me is below LOD/LOQ,NA,13,1,0.74,NA,0.09,technical,1,ng/g,0.7,2.11,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E570,Sand smelt,Atherina boyeri,vertebrate,marine fish,79.11,PFDoDA,12,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.52,576.9230769,C149,Shared control,NA,13,1,ng/g,1.08,NA,0.03,sd,technical,13,1,1.98,NA,0.04,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E571,Sand smelt,Atherina boyeri,vertebrate,marine fish,79.11,PFOS,8,linear,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.52,576.9230769,C149,Shared control,NA,13,1,ng/g,1.16,NA,0.05,sd,technical,13,1,3.01,NA,0.13,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E572,Sardine,Sardina pilchardus,vertebrate,marine fish,57.26,PFDoDA,12,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.88,340.9090909,C150,Shared control,NA,4.666666667,1,ng/g,0.1,<LOD,NA,Not available bacause Mc/Me is below LOD/LOQ,NA,4.666666667,1,0.93,NA,0.03,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E573,Striped mullet,Mullus barbatus,vertebrate,marine fish,61.32,PFNA,9,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.57,526.3157895,C151,Shared control,NA,5,1,ng/g,0.6,NA,0.03,sd,technical,5,1,0.57,NA,0.11,technical,1,ng/g,0.42,1.25,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E574,Striped mullet,Mullus barbatus,vertebrate,marine fish,61.32,PFDA,10,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.57,526.3157895,C151,Shared control,NA,5,1,ng/g,0.65,NA,0.06,sd,technical,5,1,0.56,NA,0.07,technical,1,ng/g,0.69,2.08,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E575,Striped mullet,Mullus barbatus,vertebrate,marine fish,61.32,PFUnDA,11,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.57,526.3157895,C151,Shared control,NA,5,1,ng/g,1.05,NA,0.13,sd,technical,5,1,0.73,NA,0.2,technical,1,ng/g,0.7,2.11,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E576,Striped mullet,Mullus barbatus,vertebrate,marine fish,61.32,PFDoDA,12,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.57,526.3157895,C151,Shared control,NA,5,1,ng/g,0.1,<LOD,NA,Not available bacause Mc/Me is below LOD/LOQ,technical,5,1,1.38,NA,0.07,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E577,Striped mullet,Mullus barbatus,vertebrate,marine fish,61.32,PFOS,8,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.57,526.3157895,C151,Shared control,NA,5,1,ng/g,5.66,NA,0.15,sd,technical,5,1,0.1,<LOD,NA,NA,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E578,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFPeA,5,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,4.94,NA,0.26,sd,technical,10,1,14.88,NA,1.61,technical,1,ng/g,0.39,1.17,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E579,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFOA,8,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,0.3,<LOD,NA,Not available bacause Mc/Me is below LOD/LOQ,technical,10,1,0.99,NA,0.21,technical,1,ng/g,0.6,1.82,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E580,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFNA,9,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,1.27,NA,0.07,sd,technical,10,1,1.52,NA,0.11,technical,1,ng/g,0.42,1.25,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E581,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFDA,10,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,1.73,NA,0.08,sd,technical,10,1,1.81,NA,0.19,technical,1,ng/g,0.69,2.08,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E582,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFUnDA,11,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,2.76,NA,0.21,sd,technical,10,1,6.82,NA,0.22,technical,1,ng/g,0.7,2.11,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E583,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFDoDA,12,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,1.36,NA,0.09,sd,technical,10,1,2.31,NA,0.09,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E584,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFBS,4,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,1.37,NA,0.16,sd,technical,10,1,0.285,<LOD,NA,NA,1,ng/g,0.57,1.7,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E585,Shrimp,Parapenaeus longirostris,vertebrate,crustacea,NA,PFOS,8,linear,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.48,625,C152,Shared control,NA,10,1,ng/g,5.15,NA,0.39,sd,technical,10,1,8.02,NA,0.42,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E586,Squid,Loligo vulgaris,vertebrate,mollusca,47.87,PFPeA,5,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.39,769.2307692,C153,Shared control,NA,6,1,ng/g,0.195,<LOD,NA,sd,technical,6,1,5.06,NA,0.19,technical,1,ng/g,0.39,1.17,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E587,Squid,Loligo vulgaris,vertebrate,mollusca,47.87,PFDA,10,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.39,769.2307692,C153,Shared control,NA,6,1,ng/g,0.345,<LOD,NA,sd,technical,6,1,0.51,NA,0.04,technical,1,ng/g,0.69,2.08,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E588,Squid,Loligo vulgaris,vertebrate,mollusca,47.87,PFUnDA,11,NA,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.39,769.2307692,C153,Shared control,NA,6,1,ng/g,0.35,<LOD,NA,sd,technical,6,1,1.04,NA,0.02,technical,1,ng/g,0.7,2.11,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E589,Squid,Loligo vulgaris,vertebrate,mollusca,47.87,PFDoDA,12,NA,No,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.39,769.2307692,C153,Shared control,NA,6,1,ng/g,0.1,<LOD,NA,Not available bacause Mc/Me is below LOD/LOQ,NA,6,1,1.65,NA,0.07,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E590,Squid,Loligo vulgaris,vertebrate,mollusca,47.87,PFOS,8,linear,Yes,Frying,oil-based,NA,170,NA,No,Yes,olive oil,300,300,0.39,769.2307692,C153,Shared control,NA,6,1,ng/g,0.1,<LOD,NA,sd,technical,6,1,1.56,NA,0.17,technical,1,ng/g,0.2,0.59,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
F013,Vassiliadou_2015,2015,Greece,E591,Anchovy,Engraulis encrasicolus,vertebrate,marine fish,33.16,PFDA,10,NA,Yes,Grilling,No liquid,NA,180,NA,No,No,NA,NA,0,NA,NA,C154,Shared control,NA,13,1,ng/g,0.345,<LOD,NA,sd,technical,13,1,0.83,NA,0.01,technical,1,ng/g,0.69,2.08,Independent,Table 3,No,"Authors replied, we received liquid/fish ratio in personal communication from author, mass might not be correct as it back-calculated from averages (not included in paper). For sample sizes, there are no sample sizes per treatment. They only provide the total number of specimens before dividing them up equally for each treatment. ",
